run_uid,policy_id,cohort,step_uid,step_idx,prior_used_data_stage_uid,used_data_stage_uid,prior_table_code,table_code,prior_status,status,prior_sum_assured,sum_assured,prior_entry_date,entry_date,prior_npdd,npdd,prior_ltd_payment_term,ltd_payment_term,prior_entry_age_1,entry_age_1,prior_gender_1,gender_1,prior_entry_age_2,entry_age_2,prior_gender_2,gender_2,prior_joint_val_age,joint_val_age,prior_premium_frequency,premium_frequency,prior_modal_premium,modal_premium,prior_unsmoothed_asset_share,unsmoothed_asset_share,prior_smoothed_asset_share,smoothed_asset_share,prior_surrender_benefit,surrender_benefit,prior_death_benefit,death_benefit,prior_exit_bonus_rate,exit_bonus_rate,prior_unpaid_premiums,unpaid_premiums,prior_death_uplift_factor,death_uplift_factor,prior_guaranteed_death_benefit,guaranteed_death_benefit,title,type
40b70255-1c18-488f-821c-492a2835c810,P00635156,REMAINING,9a1d4c3f-6b7e-4d2a-8f9c-3e2b1a7d5c4e,22,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,98.89,98.89,1985-07-31,1985-07-31,2007-07-31,2007-07-31,22,22,53,53,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,8.99,8.99,17.33711,17.25107,17.629501,17.706295,17.805796,17.883358,691.2411,691.2411,0.01,0.01,0,0,1.0779415,1.0779415,691.2411,691.2411,Switch To Valuation Asset Shares,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,6920fbd3-e1d1-4459-aca9-aa7c63267a14,1,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1289.1448,1289.1448,1313.827,1313.827,1326.9652,1326.9652,1469.8584,1469.8584,0.01,0.01,0,0,1.1076841,1.1076841,600.6375,600.6375,Remove Exited Records,REMOVE_EXITED_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,6d3385fc-8e01-4e95-9dc2-65471813ea5e,2,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1289.1448,1289.1448,1313.827,1313.827,1326.9652,1326.9652,1469.8584,1469.8584,0.01,0.01,0,0,1.1076841,1.1076841,600.6375,600.6375,Restated Opening Data,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,1254ec7b-e4ee-4a3b-b295-def984bc7e80,3,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1289.1448,1289.1448,1313.827,1313.827,1326.9652,1326.9653,1469.8584,1469.8583,0.01,0.01,0,0,1.1076841,1.1076841,600.6375,600.6375,AoC Opening Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,7f0492ca-6211-4032-bf89-a15879d07856,4,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1289.1448,1289.1448,1313.827,1313.827,1326.9653,1326.9653,1469.8583,1469.8583,0.01,0.01,0,0,1.1076841,1.1076841,600.6375,600.6375,Restated Opening Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,d3d411ec-f5d7-419a-a9ff-67e3d95a9e15,5,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1289.1448,1289.4812,1313.827,1313.8484,1326.9653,1326.9868,1469.8583,1469.8822,0.01,0.01,0,0,1.1076841,1.1076841,600.6375,600.6375,Restated Opening Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,61530067-7402-435c-8c3e-933d80d19220,6,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1289.4812,1193.0178,1313.8484,1215.5621,1326.9868,1227.7178,1469.8822,1359.9235,0.01,0.01,0,0,1.1076841,1.1076841,600.6375,600.6375,Restated Opening Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,12ff0e3a-eab8-4d55-94d5-92a561abd141,7,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1193.0178,1198.968,1215.5621,1221.4376,1227.7178,1233.652,1359.9235,1366.4967,0.01,0.01,0,0,1.1076841,1.1076841,600.6375,600.6375,Move To Closing Run Date,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,92ae5c91-e2f7-4112-8063-b143c467e4b3,8,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1198.968,1198.968,1221.4376,1221.4376,1233.652,1233.652,1366.4967,1366.4967,0.01,0.01,0,0,1.1076841,1.1076841,600.6375,600.6375,Data Roll-Forward,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,1b901498-b74d-408c-a3b4-f8654f63cf41,9,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1198.968,1198.968,1221.4376,1221.4376,1233.652,1233.652,1366.4967,1366.4967,0.01,0.01,0,0,1.1076841,1.1076841,600.6375,600.6375,Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,320d8985-c752-43e1-89ba-72411a2053ad,10,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1198.968,1198.968,1221.4376,1221.4376,1233.652,1233.652,1366.4967,1366.4967,0.01,0.01,0,0,1.1076841,1.1076841,600.6375,600.6375,Premiums,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,a1639a6e-9660-4f8f-8029-ce01d2767ce7,11,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1198.968,1191.1747,1221.4376,1213.4983,1233.652,1225.6333,1366.4967,1357.6146,0.01,0.01,0,0,1.1076841,1.1076841,600.6375,600.6375,Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,4eafa688-4ae0-4ded-aa92-2710f876a981,12,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1191.1747,1179.623,1213.4983,1201.7301,1225.6333,1213.7474,1357.6146,1344.4487,0.01,0.01,0,0,1.1076841,1.1076841,600.6375,600.6375,Mortality Charges,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,2df7f353-9b69-40c3-9f97-7b1fef2b8b2b,13,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1179.623,1185.5065,1201.7301,1207.4099,1213.7474,1219.484,1344.4487,1350.8031,0.01,0.01,0,0,1.1076841,1.1076841,600.6375,600.6375,Investment Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,8d823d72-6027-49c0-8962-c1f725d199a5,14,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1185.5065,1185.5065,1207.4099,1207.4099,1219.484,1219.484,1350.8031,1350.8031,0.01,0.01,0,0,1.1076841,1.1076841,600.6375,601.4925,Closing Guaranteed Death Benefit,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,4698425d-e165-4881-a5dd-b90e342e1795,15,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1185.5065,1185.5065,1207.4099,1207.4099,1219.484,1219.484,1350.8031,1350.8031,0.01,0.01,0,0,1.1076841,1.1076841,601.4925,601.4925,Closing Death Uplift Factor,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,aff89bf5-604e-4989-8b11-c3ba24d1fca1,16,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1185.5065,1185.5065,1207.4099,1207.4099,1219.484,1219.484,1350.8031,1350.8031,0.01,0.01,0,0,1.1076841,1.1076841,601.4925,601.4925,Closing Exit Bonus Rate,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,7e38d53b-960c-44e1-8adc-13bf645196ec,17,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1185.5065,1185.5065,1207.4099,1207.4099,1219.484,1219.484,1350.8031,1350.8031,0.01,0.01,0,0,1.1076841,1.1076841,601.4925,601.4925,AoC Closing Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,b5c1db87-1bdd-4574-ad7a-86e4122c4799,18,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1185.5065,1185.5065,1207.4099,1207.4099,1219.484,1219.484,1350.8031,1350.8031,0.01,0.01,0,0,1.1076841,1.1076841,601.4925,601.4925,Status Changes To Paid-Up,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,ba0238f1-df2b-43c7-95b2-557d846a81f8,19,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1185.5065,1185.5065,1207.4099,1207.4099,1219.484,1219.484,1350.8031,1350.8031,0.01,0.01,0,0,1.1076841,1.1076841,601.4925,601.4925,Move To Closing Data,MOVE_TO_CLOSING_DATA
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,cf93808c-bacc-4137-b849-6227df8c177f,20,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1185.5065,1185.5065,1207.4099,1207.4099,1219.484,1219.484,1350.8031,1350.8031,0.01,0.01,0,0,1.1076841,1.1076841,601.4925,601.4925,Add New Records,ADD_NEW_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,3f8c9b7e-2a4d-4f3a-9e2e-7d1c8a9f6b2c,21,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1185.5065,1188.1202,1207.4099,1207.576,1219.484,1219.6519,1350.8031,1350.989,0.01,0.01,0,0,1.1076841,1.1076841,601.4925,601.4925,Move To Closing Month-End,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P00927557,REMAINING,9a1d4c3f-6b7e-4d2a-8f9c-3e2b1a7d5c4e,22,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,85.5,85.5,1985-04-24,1985-04-24,2023-04-24,2023-04-24,38,38,37,37,MALE,MALE,NA,NA,NA,NA,NA,NA,YEARLY,YEARLY,4.5,4.5,1188.1202,1182.2238,1207.576,1212.8362,1219.6519,1224.9646,1350.989,1356.8739,0.01,0.01,0,0,1.1076841,1.1076841,601.4925,601.4925,Switch To Valuation Asset Shares,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01001880,NEW,3f8c9b7e-2a4d-4f3a-9e2e-7d1c8a9f6b2c,21,ffffffff-ffff-ffff-ffff-ffffffffffff,ffffffff-ffff-ffff-ffff-ffffffffffff,T75,T75,PP,PP,1460.04,1460.04,1984-06-17,1984-06-17,2025-02-01,2025-02-01,46,46,29,29,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.29,5.29,32899.043,32976.832,33505.32,33515.188,33840.37,33850.34,38038.004,38049.207,0.01,0.01,0,0,1.1240422,1.1240422,10439.286,10439.286,Move To Closing Month-End,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01001880,NEW,9a1d4c3f-6b7e-4d2a-8f9c-3e2b1a7d5c4e,22,ffffffff-ffff-ffff-ffff-ffffffffffff,ffffffff-ffff-ffff-ffff-ffffffffffff,T75,T75,PP,PP,1460.04,1460.04,1984-06-17,1984-06-17,2025-02-01,2025-02-01,46,46,29,29,MALE,MALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.29,5.29,32976.832,32813.176,33515.188,33661.18,33850.34,33997.79,38049.207,38214.95,0.01,0.01,0,0,1.1240422,1.1240422,10439.286,10439.286,Switch To Valuation Asset Shares,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,6920fbd3-e1d1-4459-aca9-aa7c63267a14,1,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,883.68,883.68,1992-05-12,1992-05-12,2020-05-12,2020-05-12,28,28,47,47,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.26,5.26,5485.4673,5485.4673,5599.253,5599.253,5655.2456,5655.2456,6228.413,6228.413,0.01,0.01,0,0,1.1013515,1.1013515,5257.896,5257.896,Remove Exited Records,REMOVE_EXITED_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,6d3385fc-8e01-4e95-9dc2-65471813ea5e,2,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,883.68,883.68,1992-05-12,1992-05-12,2020-05-12,2020-05-12,28,28,47,47,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.26,5.26,5485.4673,5485.4673,5599.253,5599.253,5655.2456,5655.2456,6228.413,6228.413,0.01,0.01,0,0,1.1013515,1.1013515,5257.896,5257.896,Restated Opening Data,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,1254ec7b-e4ee-4a3b-b295-def984bc7e80,3,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,883.68,883.68,1992-05-12,1992-05-12,2020-05-12,2020-05-12,28,28,47,47,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.26,5.26,5485.4673,5485.4673,5599.253,5599.253,5655.2456,5655.2456,6228.413,6228.413,0.01,0.01,0,0,1.1013515,1.1013515,5257.896,5257.896,AoC Opening Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,7f0492ca-6211-4032-bf89-a15879d07856,4,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,883.68,883.68,1992-05-12,1992-05-12,2020-05-12,2020-05-12,28,28,47,47,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.26,5.26,5485.4673,5485.4673,5599.253,5599.253,5655.2456,5655.2456,6228.413,6228.413,0.01,0.01,0,0,1.1013515,1.1013515,5257.896,5257.896,Restated Opening Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,d3d411ec-f5d7-419a-a9ff-67e3d95a9e15,5,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,883.68,883.68,1992-05-12,1992-05-12,2020-05-12,2020-05-12,28,28,47,47,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.26,5.26,5485.4673,5486.899,5599.253,5599.344,5655.2456,5655.3374,6228.413,6228.5146,0.01,0.01,0,0,1.1013515,1.1013515,5257.896,5257.896,Restated Opening Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,61530067-7402-435c-8c3e-933d80d19220,6,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,883.68,883.68,1992-05-12,1992-05-12,2020-05-12,2020-05-12,28,28,47,47,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.26,5.26,5486.899,5076.435,5599.344,5180.4688,5655.3374,5232.2734,6228.5146,5762.5723,0.01,0.01,0,0,1.1013515,1.1013515,5257.896,5257.896,Restated Opening Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,12ff0e3a-eab8-4d55-94d5-92a561abd141,7,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,883.68,883.68,1992-05-12,1992-05-12,2020-05-12,2020-05-12,28,28,47,47,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.26,5.26,5076.435,5101.7544,5180.4688,5205.5093,5232.2734,5257.5645,5762.5723,5790.4263,0.01,0.01,0,0,1.1013515,1.1013515,5257.896,5257.896,Move To Closing Run Date,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,92ae5c91-e2f7-4112-8063-b143c467e4b3,8,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,883.68,883.68,1992-05-12,1992-05-12,2020-05-12,2020-05-12,28,28,47,47,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.26,5.26,5101.7544,5101.7544,5205.5093,5205.5093,5257.5645,5257.5645,5790.4263,5790.4263,0.01,0.01,0,0,1.1013515,1.1013515,5257.896,5257.896,Data Roll-Forward,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,1b901498-b74d-408c-a3b4-f8654f63cf41,9,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,883.68,883.68,1992-05-12,1992-05-12,2020-05-12,2020-05-12,28,28,47,47,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.26,5.26,5101.7544,5101.7544,5205.5093,5205.5093,5257.5645,5257.5645,5790.4263,5790.4263,0.01,0.01,0,0,1.1013515,1.1013515,5257.896,5257.896,Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,320d8985-c752-43e1-89ba-72411a2053ad,10,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,883.68,883.68,1992-05-12,1992-05-12,2020-05-12,2020-05-12,28,28,47,47,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.26,5.26,5101.7544,5101.7544,5205.5093,5205.5093,5257.5645,5257.5645,5790.4263,5790.4263,0.01,0.01,0,0,1.1013515,1.1013515,5257.896,5257.896,Premiums,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,a1639a6e-9660-4f8f-8029-ce01d2767ce7,11,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,883.68,883.68,1992-05-12,1992-05-12,2020-05-12,2020-05-12,28,28,47,47,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.26,5.26,5101.7544,5068.593,5205.5093,5171.6733,5257.5645,5223.39,5790.4263,5752.788,0.01,0.01,0,0,1.1013515,1.1013515,5257.896,5257.896,Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,4eafa688-4ae0-4ded-aa92-2710f876a981,12,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,883.68,883.68,1992-05-12,1992-05-12,2020-05-12,2020-05-12,28,28,47,47,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.26,5.26,5068.593,5001.1665,5171.6733,5102.8755,5223.39,5153.9043,5752.788,5676.2603,0.01,0.01,0,0,1.1013515,1.1013515,5257.896,5257.896,Mortality Charges,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,2df7f353-9b69-40c3-9f97-7b1fef2b8b2b,13,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,883.68,883.68,1992-05-12,1992-05-12,2020-05-12,2020-05-12,28,28,47,47,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.26,5.26,5001.1665,5026.11,5102.8755,5126.9937,5153.9043,5178.2637,5676.2603,5703.0884,0.01,0.01,0,0,1.1013515,1.1013515,5257.896,5257.896,Investment Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,8d823d72-6027-49c0-8962-c1f725d199a5,14,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,883.68,883.68,1992-05-12,1992-05-12,2020-05-12,2020-05-12,28,28,47,47,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.26,5.26,5026.11,5026.11,5126.9937,5126.9937,5178.2637,5178.2637,5703.0884,5703.0884,0.01,0.01,0,0,1.1013515,1.1013515,5257.896,5266.733,Closing Guaranteed Death Benefit,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,4698425d-e165-4881-a5dd-b90e342e1795,15,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,883.68,883.68,1992-05-12,1992-05-12,2020-05-12,2020-05-12,28,28,47,47,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.26,5.26,5026.11,5026.11,5126.9937,5126.9937,5178.2637,5178.2637,5703.0884,5703.0884,0.01,0.01,0,0,1.1013515,1.1013515,5266.733,5266.733,Closing Death Uplift Factor,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,aff89bf5-604e-4989-8b11-c3ba24d1fca1,16,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,883.68,883.68,1992-05-12,1992-05-12,2020-05-12,2020-05-12,28,28,47,47,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.26,5.26,5026.11,5026.11,5126.9937,5126.9937,5178.2637,5178.2637,5703.0884,5703.0884,0.01,0.01,0,0,1.1013515,1.1013515,5266.733,5266.733,Closing Exit Bonus Rate,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,7e38d53b-960c-44e1-8adc-13bf645196ec,17,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,883.68,883.68,1992-05-12,1992-05-12,2020-05-12,2020-05-12,28,28,47,47,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.26,5.26,5026.11,5026.11,5126.9937,5126.9937,5178.2637,5178.2637,5703.0884,5703.088,0.01,0.01,0,0,1.1013515,1.1013515,5266.733,5266.733,AoC Closing Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,b5c1db87-1bdd-4574-ad7a-86e4122c4799,18,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,883.68,883.68,1992-05-12,1992-05-12,2020-05-12,2020-05-12,28,28,47,47,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.26,5.26,5026.11,5026.11,5126.9937,5126.9937,5178.2637,5178.2637,5703.088,5703.088,0.01,0.01,0,0,1.1013515,1.1013515,5266.733,5266.733,Status Changes To Paid-Up,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P01104864,REMAINING,ba0238f1-df2b-43c7-95b2-557d846a81f8,19,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,T70,T70,AP,AP,883.68,883.68,1992-05-12,1992-05-12,2020-05-12,2020-05-12,28,28,47,47,FEMALE,FEMALE,NA,NA,NA,NA,NA,NA,MONTHLY,MONTHLY,5.26,5.26,5026.11,5026.11,5126.9937,5126.9937,5178.2637,5178.2637,5703.088,5703.088,0.01,0.01,0,0,1.1013515,1.1013515,5266.733,5266.733,Move To Closing Data,MOVE_TO_CLOSING_DATA
